feature,importance
away_player_PLAYER_MINUTES_PLAYED_5_last_match_average_sum,0.0007808343102099929
home_player_PLAYER_DUELS_WON_season_std_std,0.0007801794091099863
away_player_PLAYER_DRIBBLED_PAST_5_last_match_std_std,0.0007800311225555571
away_player_PLAYER_YELLOWCARDS_season_sum_sum,0.0007793254603620533
home_teamTEAM_BALL_SAFE_5_last_match_sum,0.0007786483408422874
home_player_PLAYER_GOALS_5_last_match_std_mean,0.0007785193113656469
home_teamTEAM_SHOTS_INSIDEBOX_season_sum,0.0007778648375023847
away_player_PLAYER_SHOTS_BLOCKED_5_last_match_std_std,0.0007777801818384787
away_player_PLAYER_FOULS_DRAWN_season_std_std,0.0007773781273884814
home_player_PLAYER_SUCCESSFUL_DRIBBLES_season_std_std,0.0007772342261377661
home_player_PLAYER_BLOCKED_SHOTS_season_average_std,0.000775559776125171
home_player_PLAYER_FOULS_DRAWN_season_std_std,0.0007732769997365631
home_player_PLAYER_MINUTES_PLAYED_5_last_match_sum_std,0.0007730074770232455
away_player_PLAYER_YELLOWCARDS_5_last_match_sum_mean,0.00077264785542632
away_player_PLAYER_BLOCKED_SHOTS_season_average_std,0.0007721865076982918
home_player_PLAYER_ASSISTS_5_last_match_sum_std,0.0007716387159724873
away_player_PLAYER_MINUTES_PLAYED_5_last_match_std_sum,0.0007707568603542308
home_player_PLAYER_MINUTES_PLAYED_season_average_std,0.0007685692164170026
home_player_PLAYER_GOALS_5_last_match_std_sum,0.0007685101821984366
away_player_PLAYER_ACCURATE_PASSES_PERCENTAGE_season_average_mean,0.0007684853426682256
away_player_PLAYER_AERIALS_WON_5_last_match_std_std,0.0007682179381696497
home_player_PLAYER_RATING_season_std_std,0.0007674725463483521
home_player_PLAYER_TOTAL_CROSSES_5_last_match_std_std,0.0007655951757968998
away_player_PLAYER_DRIBBLED_ATTEMPTS_5_last_match_std_std,0.0007643960449723199
home_player_PLAYER_DUELS_LOST_season_std_std,0.0007641130710385485
away_player_PLAYER_BIG_CHANCES_CREATED_season_std_mean,0.0007623226103795675
away_player_PLAYER_SHOTS_ON_TARGET_season_sum_std,0.0007621028868593223
home_player_PLAYER_MINUTES_PLAYED_season_sum_mean,0.000762017813439631
home_player_PLAYER_ASSISTS_5_last_match_average_std,0.0007620037753152868
away_player_PLAYER_RATING_season_std_std,0.0007618810166375932
home_player_PLAYER_SHOTS_BLOCKED_season_std_std,0.0007617483904908764
home_player_PLAYER_KEY_PASSES_season_average_std,0.0007615581979043376
away_player_PLAYER_MINUTES_PLAYED_season_sum_sum,0.0007614417025143405
home_player_PLAYER_OFFSIDES_season_sum_std,0.0007592820030392096
away_player_PLAYER_ASSISTS_season_sum_sum,0.0007586403272584967
home_player_PLAYER_SUCCESSFUL_DRIBBLES_5_last_match_std_std,0.0007585284901010012
away_player_PLAYER_DUELS_LOST_season_sum_std,0.0007568658944952214
home_player_PLAYER_BLOCKED_SHOTS_season_sum_std,0.0007562808898233495
away_player_PLAYER_DISPOSSESSED_5_last_match_std_std,0.0007559114659104215
home_player_PLAYER_DRIBBLED_PAST_season_sum_std,0.0007557668210727808
home_player_PLAYER_FOULS_season_sum_std,0.0007534568678389475
home_player_PLAYER_ACCURATE_PASSES_PERCENTAGE_season_average_std,0.0007534422350906222
away_player_PLAYER_SHOTS_ON_TARGET_season_std_std,0.0007534240069356504
away_player_PLAYER_MINUTES_PLAYED_5_last_match_average_std,0.000753392573458099
away_player_PLAYER_KEY_PASSES_season_average_sum,0.0007524435573713051
home_player_PLAYER_YELLOWCARDS_5_last_match_sum_mean,0.0007521570349991369
away_player_PLAYER_DRIBBLED_PAST_5_last_match_sum_std,0.0007517911409472561
home_player_PLAYER_MINUTES_PLAYED_5_last_match_average_sum,0.0007495901394844702
away_player_PLAYER_GOALS_5_last_match_std_sum,0.0007491459992733135
away_player_PLAYER_RATING_5_last_match_average_std,0.0007484765266992295
away_player_PLAYER_MINUTES_PLAYED_5_last_match_std_mean,0.0007451724542843598
away_player_PLAYER_BIG_CHANCES_CREATED_season_sum_std,0.0007447339997487809
home_player_PLAYER_ASSISTS_season_sum_sum,0.0007443209370362555
away_player_PLAYER_OFFSIDES_season_sum_std,0.0007434690060175947
away_player_PLAYER_DRIBBLED_PAST_season_sum_std,0.0007430555074628754
home_player_PLAYER_YELLOWCARDS_5_last_match_average_mean,0.0007427443679806598
home_player_PLAYER_OFFSIDES_5_last_match_std_std,0.0007406093609105896
away_player_PLAYER_TOTAL_DUELS_5_last_match_std_std,0.0007387948898256542
home_player_PLAYER_DRIBBLED_ATTEMPTS_5_last_match_std_std,0.000737072273343818
away_player_PLAYER_BIG_CHANCES_CREATED_season_sum_sum,0.0007362968117033166
away_player_PLAYER_KEY_PASSES_season_std_std,0.0007357522780450459
away_player_PLAYER_MINUTES_PLAYED_season_average_mean,0.0007350950335940057
home_player_PLAYER_KEY_PASSES_season_std_std,0.0007336574795998177
home_player_PLAYER_GOALKEEPER_GOALS_CONCEDED_5_last_match_average_std,0.0007335013727609374
home_player_PLAYER_GOALKEEPER_GOALS_CONCEDED_5_last_match_average_mean,0.0007329106686327268
home_player_PLAYER_STARTING_LINEUP_season_sum_std,0.0007325188879653996
away_player_PLAYER_OFFSIDES_season_std_std,0.0007312575089133147
home_player_PLAYER_TOTAL_DUELS_5_last_match_std_std,0.0007310303306638684
away_player_PLAYER_DUELS_LOST_5_last_match_std_std,0.0007306014516268223
away_player_PLAYER_RATING_season_average_std,0.0007290255328768849
away_player_PLAYER_TOTAL_CROSSES_5_last_match_std_std,0.0007279550987882167
away_player_PLAYER_ACCURATE_PASSES_season_sum_mean,0.0007275567337758908
away_player_PLAYER_GOALS_season_std_mean,0.0007274850335586014
home_player_PLAYER_MINUTES_PLAYED_season_std_sum,0.0007271766659105541
home_player_PLAYER_FOULS_DRAWN_5_last_match_std_std,0.0007268985370107871
away_player_PLAYER_STARTING_LINEUP_season_std_mean,0.000726755302598011
away_player_PLAYER_DRIBBLED_PAST_season_sum_mean,0.0007264039192924461
away_player_PLAYER_MINUTES_PLAYED_5_last_match_sum_std,0.0007261207178244072
home_player_PLAYER_SHOTS_TOTAL_season_std_std,0.0007259099134141107
away_player_PLAYER_DUELS_WON_5_last_match_std_std,0.0007252582266816809
home_player_PLAYER_SHOTS_TOTAL_5_last_match_std_std,0.000724442084166338
away_player_PLAYER_INTERCEPTIONS_5_last_match_std_std,0.0007229432605930931
home_player_PLAYER_TOTAL_DUELS_season_std_std,0.0007217264868667126
home_player_PLAYER_DISPOSSESSED_season_std_std,0.0007209047047336378
away_player_PLAYER_STARTING_LINEUP_5_last_match_sum_std,0.0007204796225717075
home_player_PLAYER_ASSISTS_season_average_mean,0.0007202553091279845
home_player_PLAYER_STARTING_LINEUP_5_last_match_sum_std,0.0007185694025855381
home_player_PLAYER_DUELS_LOST_5_last_match_std_std,0.0007171370015087363
away_player_PLAYER_PASSES_season_average_sum,0.000717118464258138
home_player_PLAYER_SHOTS_BLOCKED_5_last_match_std_std,0.0007159440510470204
away_player_PLAYER_STARTING_LINEUP_season_sum_std,0.0007150549346850353
home_player_PLAYER_YELLOWCARDS_season_average_mean,0.0007136705853955236
away_player_PLAYER_MINUTES_PLAYED_season_sum_mean,0.0007119320671983209
away_player_PLAYER_BIG_CHANCES_CREATED_season_average_mean,0.0007112231265835968
home_player_PLAYER_ACCURATE_PASSES_season_sum_std,0.0007104187957728538
away_player_PLAYER_STARTING_LINEUP_season_average_sum,0.0007099429133900907
home_player_PLAYER_INTERCEPTIONS_season_sum_std,0.0007089046074597598
away_player_PLAYER_SHOTS_TOTAL_season_std_std,0.0007076917507378962
home_player_PLAYER_BIG_CHANCES_MISSED_season_std_std,0.0007068301476831246
home_player_PLAYER_STARTING_LINEUP_5_last_match_average_std,0.0007067973740768027
home_player_PLAYER_CLEARANCES_5_last_match_average_std,0.000705734274920647
home_player_PLAYER_INTERCEPTIONS_season_std_std,0.0007056372155198568
away_player_PLAYER_MINUTES_PLAYED_5_last_match_sum_sum,0.0007050358805848088
home_player_PLAYER_BIG_CHANCES_CREATED_5_last_match_std_std,0.0007040965344626554
away_teamTEAM_BALL_POSSESSION_5_last_match_average,0.0007021594116588968
away_player_PLAYER_INTERCEPTIONS_season_std_std,0.0007019215752454669
away_teamTEAM_ATTACKS_season_sum,0.0007017005400009818
home_player_PLAYER_GOALKEEPER_GOALS_CONCEDED_5_last_match_sum_std,0.0007016533896446172
home_player_PLAYER_FOULS_season_std_std,0.0007016112669607382
away_player_PLAYER_BIG_CHANCES_MISSED_season_sum_std,0.0007014295435782632
away_player_PLAYER_SHOTS_ON_TARGET_season_average_std,0.0007001114348830585
away_player_PLAYER_MINUTES_PLAYED_season_std_mean,0.0006998906751514831
