feature,importance
away_player_PLAYER_GOALKEEPER_GOALS_CONCEDED_5_last_match_sum_std,0.0007588898238249319
home_player_PLAYER_MINUTES_PLAYED_season_std_std,0.0007586375320111749
home_player_PLAYER_YELLOWCARDS_season_std_sum,0.0007586285332040564
home_player_PLAYER_ASSISTS_5_last_match_average_mean,0.0007585885201614001
home_player_PLAYER_YELLOWCARDS_5_last_match_average_mean,0.0007578118568939531
away_player_PLAYER_GOALS_5_last_match_sum_mean,0.0007569531194089327
away_player_PLAYER_BIG_CHANCES_CREATED_season_sum_std,0.0007559143996314518
away_player_PLAYER_ASSISTS_season_std_std,0.0007547807965887284
home_player_PLAYER_KEY_PASSES_season_sum_sum,0.0007547108108645112
home_player_PLAYER_GOALS_5_last_match_sum_std,0.0007546792113767625
home_teamTEAM_DANGEROUS_ATTACKS_5_last_match_sum,0.0007519119263317213
away_player_PLAYER_YELLOWCARDS_5_last_match_sum_std,0.0007516393559510457
home_player_PLAYER_MINUTES_PLAYED_5_last_match_sum_std,0.0007510623267517931
home_player_PLAYER_GOALKEEPER_GOALS_CONCEDED_5_last_match_std_std,0.0007508762946997251
away_player_PLAYER_STARTING_LINEUP_season_sum_std,0.0007493442371612296
home_player_PLAYER_SHOTS_TOTAL_season_sum_sum,0.0007487423495564718
home_player_PLAYER_YELLOWCARDS_season_sum_mean,0.0007455606198417916
home_player_PLAYER_STARTING_LINEUP_season_sum_std,0.0007453409038313773
away_player_PLAYER_MINUTES_PLAYED_season_average_sum,0.0007434004198537214
away_player_PLAYER_YELLOWCARDS_5_last_match_average_sum,0.0007418853469977223
home_player_PLAYER_BIG_CHANCES_CREATED_season_std_sum,0.0007399348456363774
home_player_PLAYER_ASSISTS_5_last_match_sum_std,0.0007392336795415157
away_player_PLAYER_YELLOWCARDS_season_std_sum,0.0007387087579951538
away_player_PLAYER_GOALS_5_last_match_average_sum,0.0007383372023442332
away_player_PLAYER_GOALS_season_std_sum,0.0007382010604016829
home_player_PLAYER_ACCURATE_PASSES_5_last_match_sum_sum,0.0007378715873260664
home_player_PLAYER_MINUTES_PLAYED_season_sum_sum,0.0007377797022182339
home_player_PLAYER_PASSES_season_sum_std,0.0007371466997536124
home_player_PLAYER_MINUTES_PLAYED_5_last_match_sum_mean,0.0007355992271955688
home_player_PLAYER_MINUTES_PLAYED_season_average_mean,0.000733340224147114
away_player_PLAYER_PASSES_season_average_mean,0.0007330463643972922
home_player_PLAYER_GOALKEEPER_GOALS_CONCEDED_5_last_match_std_mean,0.0007318724069110575
home_teamTEAM_CORNERS_season_sum,0.0007317444612470954
away_teamTEAM_ATTACKS_season_sum,0.0007308454403178409
home_player_PLAYER_MINUTES_PLAYED_season_sum_std,0.0007303408352943986
home_teamTEAM_SHOTS_TOTAL_5_last_match_sum,0.0007274695681773004
away_player_PLAYER_STARTING_LINEUP_5_last_match_std_sum,0.0007272110489447498
home_teamTEAM_SHOTS_OFF_TARGET_season_sum,0.0007260771725893562
home_player_PLAYER_STARTING_LINEUP_season_average_sum,0.0007257856464535561
away_player_PLAYER_MINUTES_PLAYED_season_average_mean,0.0007257558789870215
home_player_PLAYER_MINUTES_PLAYED_5_last_match_average_sum,0.0007257431547449069
away_player_PLAYER_KEY_PASSES_season_average_std,0.0007249611174003913
home_player_PLAYER_MINUTES_PLAYED_season_std_mean,0.0007235810808931898
home_player_PLAYER_STARTING_LINEUP_5_last_match_std_sum,0.0007233925433920565
away_player_PLAYER_BIG_CHANCES_MISSED_season_average_mean,0.000721861279540606
home_player_PLAYER_BIG_CHANCES_CREATED_season_average_sum,0.0007202633249607673
home_player_PLAYER_ACCURATE_PASSES_5_last_match_average_std,0.0007202108721492699
home_player_PLAYER_YELLOWCARDS_season_average_mean,0.0007194454638395749
home_player_PLAYER_GOALKEEPER_GOALS_CONCEDED_season_average_mean,0.0007191712778448079
away_player_PLAYER_GOALKEEPER_GOALS_CONCEDED_5_last_match_std_sum,0.0007187058643918048
away_player_PLAYER_ASSISTS_5_last_match_std_sum,0.0007180411160386794
home_player_PLAYER_ASSISTS_5_last_match_sum_mean,0.0007152148672491526
away_player_PLAYER_GOALKEEPER_GOALS_CONCEDED_season_average_sum,0.0007150985950007739
away_teamTEAM_CORNERS_season_sum,0.0007141055520207932
away_player_PLAYER_GOALS_5_last_match_std_sum,0.0007122698172589281
home_player_PLAYER_GOALKEEPER_GOALS_CONCEDED_season_std_std,0.0007108574837021045
home_player_PLAYER_YELLOWCARDS_5_last_match_sum_mean,0.0007101774440360926
home_player_PLAYER_BIG_CHANCES_CREATED_season_sum_std,0.0007093206036777448
away_player_PLAYER_PASSES_5_last_match_sum_std,0.0007091465943443162
